molecule_chembl_id,canonical_smiles,standard_value
CHEMBL2313941,C=CCNC(=O)N1C[C@@H]([C@@H](C)OC(=O)COCc2ccccc2)C1=O,70.79
CHEMBL2313940,C=CCOC(=O)N1C[C@@H]([C@@H](C)OC(=O)COCc2ccccc2)C1=O,30.2
CHEMBL2313952,C=CCCC(=O)N1C[C@@H]([C@@H](C)OC(=O)COCc2ccccc2)C1=O,30.9
CHEMBL2313951,CCCSC(=O)N1C[C@@H]([C@@H](C)OC(=O)CCCc2ccccc2)C1=O,12.02
CHEMBL2313950,C=CCNC(=S)N1C[C@@H]([C@@H](C)OC(=O)CCCc2ccccc2)C1=O,144.54
CHEMBL2313949,C=CCNC(=O)N1C[C@@H]([C@@H](C)OC(=O)CCCc2ccccc2)C1=O,5.495
CHEMBL2313948,C=CCOC(=O)N1C[C@@H]([C@@H](C)OC(=O)CCCc2ccccc2)C1=O,3.631
CHEMBL2326188,O=C(Nc1noc2ccccc12)N1CC2CC1CN2c1nc(-c2ccccc2)ns1,1000.0
CHEMBL2326187,O=C(Nc1noc2ccccc12)NC1CCN(c2nc(-c3ccccc3)ns2)CC1,1000.0
CHEMBL2326186,O=C(Nc1noc2ccccc12)N1CCCN(c2nc(-c3ccccc3)ns2)CC1,1000.0
CHEMBL2326185,O=C(NCCNc1nc(-c2ccccc2)ns1)Nc1noc2ccccc12,1000.0
CHEMBL2326183,O=C(Nc1noc2ccccc12)C1CCN(c2nc(-c3ccccc3)ns2)CC1,1000.0
CHEMBL2326191,O=C(Nc1ccccn1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,120.0
CHEMBL2326182,O=C(Nc1noc2ccccc12)N1CCN(c2cc(-c3ccccc3)cs2)CC1,110.0
CHEMBL2326180,O=C(Nc1noc2ccccc12)N1CCN(c2nc(-c3ccccc3)no2)CC1,87.0
CHEMBL2326179,CN(C)C(=O)Oc1noc2ccc(Cl)cc12,45.0
CHEMBL2326184,O=C(Nc1noc2ccccc12)N1CCC(c2nc(-c3ccccc3)cs2)CC1,43.0
CHEMBL459152,O=C(Nc1noc2ccccc12)N1CCN(c2nc(-c3ccccc3)ns2)CC1,4.8
CHEMBL2326181,O=C(Nc1noc2ccccc12)N1CCN(c2nc(-c3ccccc3)cs2)CC1,3.7
CHEMBL2326195,Cc1onc(NC(=O)N2CCN(c3nc(-c4cccc(F)c4)ns3)CC2)c1C,3.2
CHEMBL2326190,O=C(Nc1cccnn1)N1CCN(c2nc(-c3ccccc3)ns2)CC1,2.9
CHEMBL2326193,Cc1onc(NC(=O)N2CCN(c3nc(-c4ccccc4F)ns3)CC2)c1C,2.1
CHEMBL2326189,Cc1onc(NC(=O)N2CCN(c3nc(-c4ccccc4)ns3)CC2)c1C,1.7
CHEMBL2326197,Cc1onc(NC(=O)N2CCN(c3nc(-c4ccc(F)cc4)ns3)CC2)c1C,1.3
CHEMBL2326196,Cc1onc(NC(=O)N2CCN(c3nc(-c4cccc(F)c4)cs3)CC2)c1C,1.2
CHEMBL2326192,Cc1onc(NC(=O)N2CCN(c3nc(-c4ccccc4)cs3)CC2)c1C,0.92
CHEMBL2326177,Cc1onc(NC(=O)N2CCN(c3nc(-c4ccc(F)cc4)cs3)CC2)c1C,0.86
CHEMBL2326194,Cc1onc(NC(=O)N2CCN(c3nc(-c4ccccc4F)cs3)CC2)c1C,0.67
CHEMBL2326178,Cc1onc(NC(=O)N2CCN(c3nc(-c4ccc(F)cc4F)cs3)CC2)c1C,0.43
CHEMBL2326500,O=C(NCCCCCCc1ccccc1)Oc1cccc(N2CCNCC2)c1,44.0
CHEMBL2326494,NC(=O)c1ccn(-c2cccc(N3CCN(CCCCCCc4ccccc4)CC3)c2)c1,1000.0
CHEMBL2171700,COc1nn(-c2ccc(Oc3ccccc3)cc2)c(=O)o1,65.0
CHEMBL2386570,CN(CCF)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cc2)cc1,1.1
CHEMBL2386569,Cn1cnc(-c2ccc([C@H]3C[C@@H]3C(=O)NCCF)cc2)c1Sc1ccc(Cl)cc1,1.0
CHEMBL2386568,CNC(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cc2)cc1,0.5
CHEMBL2386567,Cn1cnc(-c2ccc([C@H]3C[C@@H]3C(N)=O)cc2)c1Sc1ccc(Cl)cc1,0.8
CHEMBL2386566,CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cc2)cc1,0.3
CHEMBL2386565,CN(CCF)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cn2)cc1,3.0
CHEMBL2386564,Cn1cnc(-c2ccc([C@H]3C[C@@H]3C(=O)NCCF)cc2)c1Sc1ccc(Cl)cn1,1.5
CHEMBL2386563,CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(CCF)c2Sc2ccc(Cl)cn2)cc1,3.2
CHEMBL2386562,CNC(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cn2)cc1,1.1
CHEMBL2386561,Cn1cnc(-c2ccc([C@H]3C[C@@H]3C(N)=O)cc2)c1Sc1ccc(Cl)cn1,3.3
CHEMBL2386560,CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2nc[nH]c2Sc2ccc(Cl)cn2)cc1,650.0
CHEMBL2386559,CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2c(Sc3ccc(Cl)cn3)ncn2C)cc1,839.0
CHEMBL2386558,CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn(C)c2Sc2ccc(Cl)cn2)cc1,1.0
CHEMBL2386557,Cc1nc(-c2ccc([C@H]3C[C@@H]3C(=O)N(C)C)cc2)c(Sc2ccc(Cl)cn2)n1C,13.6
CHEMBL2386556,CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2nc(C3CC3)n(C)c2Sc2ccc(Cl)cn2)cc1,48.0
CHEMBL2386555,NC(=O)[C@H]1C[C@@H]1c1ccc(-c2nn(C3CC3)cc2Sc2ccc(Cl)cc2)cc1,5.0
CHEMBL2386554,[11CH3]n1cc(Sc2ccc(Cl)cc2)c(-c2ccc3ccc(C(N)=O)nc3c2)n1,0.5
CHEMBL2413180,CCCCCCCC/C=C\CCCCCCCNC(=O)NCc1cccnc1,500000.0
CHEMBL46827,CCCCCCCC/C=C\CCCCCCCCNC(=O)Nc1ccccc1,500000.0
CHEMBL2413080,CCCCCCCC/C=C\CCCCCCCCNC(=O)NCc1cccc(OC)c1,500000.0
CHEMBL2413176,CCCCCCCCCCCCCC(=O)CCCC(=O)NCc1ccc(Cl)cc1,500000.0
CHEMBL2413175,CCCCCCCCCCCCCC(=O)CCCC(=O)NCc1ccccc1,500000.0
CHEMBL2413174,COc1cccc(CNC(=O)CCCCCC(=O)c2ccccc2)c1,500000.0
CHEMBL2413173,COc1cccc(CNC(=O)CCCCCc2ccccc2)c1,500000.0
CHEMBL2413172,COc1cccc(CNC(=O)CCCCCCc2ccccc2)c1,500000.0
CHEMBL2413167,CCCCCCCCCCCCCCCC(=O)NCc1ccc(F)cc1,500000.0
CHEMBL2413166,CCCCCCCCCCCCCC(=O)NCc1cccc(OC)c1,500000.0
CHEMBL2413165,CCCCCCCCCCCCCC(=O)NCc1ccccc1,500000.0
CHEMBL2413164,CCCCCCCCC/C=C/C=C/C(=O)CCCC(=O)NCc1ccccc1,500000.0
CHEMBL2413163,CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)NCc1ccccc1,500000.0
CHEMBL2415104,CCCCCCCCCCCCCCCCCC(=O)NCc1ccccc1,500000.0
CHEMBL2415102,CCCCCCCCCCCCCCCC(=O)NCc1ccccc1,500000.0
CHEMBL2413160,CCCCC/C=C\C/C=C\CCCCCCCC(=O)NCc1cccc(OC)c1,16100.0
CHEMBL1223510,CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccccc1,16700.0
CHEMBL2413161,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCc1ccccc1,41800.0
CHEMBL2415105,CCCCCCCC/C=C\CCCCCCCC(=O)NCc1cccc(OC)c1,11000.0
CHEMBL2413170,CCCCCCCC/C=C\CCCCCCCC(=O)NCc1ccc(Cl)nc1,15300.0
CHEMBL2413162,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCc1cccc(OC)c1,13700.0
CHEMBL2415106,CCCCC/C=C\C/C=C\CCCCCCCC(=O)NCc1ccccc1,10800.0
CHEMBL2413169,CCCCCCCC/C=C\CCCCCCCC(=O)NCc1cccnc1,7570.0
CHEMBL2413171,CCCCC/C=C\C/C=C\CCCCCCCC(=O)NCc1cccnc1,8410.0
CHEMBL2413181,CCCCCCCC/C=C\CCCCCCCNC(=O)OCc1cccnc1,153.0
CHEMBL3087180,O=C(Nc1ccccc1)N1CCC(Cc2ccc3ccccc3n2)CC1,323.59
CHEMBL257307,CCCCCCCCCCCC(=O)c1nc2ncccc2o1,16.6
CHEMBL3087179,COc1nn(Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c(=O)o1,457.09
CHEMBL3087178,COc1nn(Cc2ccc(Oc3ccccc3)cc2)c(=O)o1,100.0
CHEMBL3087177,COc1nn(Cc2cccc(Oc3ccccc3)c2)c(=O)o1,977.24
CHEMBL3087176,COc1nn(Cc2ccccc2Oc2ccccc2)c(=O)o1,6309.57
CHEMBL3087174,COc1nn(Cc2ccc(-c3ccccc3)cc2)c(=O)o1,162.18
CHEMBL3087173,COc1nn(Cc2ccc(CC(C)C)cc2)c(=O)o1,89.13
CHEMBL3087171,COc1nn([C@H](C)c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(=O)o1,6165.95
CHEMBL3087170,COc1nn([C@@H](C)c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(=O)o1,100.0
CHEMBL3087169,COc1nn([C@H](C)c2ccc(-c3ccccc3)cc2)c(=O)o1,2884.03
CHEMBL3087168,COc1nn([C@@H](C)c2ccc(-c3ccccc3)cc2)c(=O)o1,23.44
CHEMBL3087314,COc1nn([C@H](C)c2ccc(CC(C)C)cc2)c(=O)o1,245.47
CHEMBL3087192,COc1nn([C@@H](C)c2ccc(CC(C)C)cc2)c(=O)o1,11.48
CHEMBL3087191,COc1nn(C(C)c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(=O)o1,114.82
CHEMBL3087189,COc1nn(C(C)c2ccccc2)c(=O)o1,6025.6
CHEMBL3087186,COc1nn(C(C)c2cccc(Oc3ccccc3)c2)c(=O)o1,5248.07
CHEMBL3087185,COc1nn(C(C)c2ccc(Oc3ccccc3)cc2)c(=O)o1,33.88
CHEMBL3087184,COc1nn(C(C)c2cccc(-c3ccccc3)c2)c(=O)o1,1174.9
CHEMBL3087183,COc1nn(C(C)c2ccc(-c3ccccc3)cc2)c(=O)o1,46.77
CHEMBL3087182,COc1nn(C(C)c2ccc(CC(C)C)cc2)c(=O)o1,22.91
CHEMBL3112761,O=C(Nc1cnccc1Cl)N1CC2(CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)C1,18.0
CHEMBL3112760,O=C(Nc1cnccc1Cl)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,8.0
CHEMBL3112759,N#Cc1ccncc1NC(=O)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,393.0
CHEMBL3112758,O=C(Nc1cnccc1C(F)(F)F)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,553.0
CHEMBL3112956,Cc1ccncc1NC(=O)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,127.0
CHEMBL3112955,O=C(Nc1cncc(F)c1)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,173.0
CHEMBL3112954,O=C(Nc1cncc(Cl)c1)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,275.0
CHEMBL3112953,O=C(Nc1cccnc1Cl)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,247.0
CHEMBL3112952,O=C(Nc1cnc(-c2ccccc2)nc1)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,23.0
CHEMBL3112951,O=C(Nc1ccncn1)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,6000.0
CHEMBL3112950,O=C(Nc1cccnn1)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,260.0
CHEMBL3112949,O=C(Nc1nn[nH]n1)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,3250.0
CHEMBL3112948,O=C(Nc1cc[nH]n1)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,5800.0
CHEMBL3112947,O=C(Nc1cccc2nonc12)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,840.0
CHEMBL3112593,O=C(Nc1cnc2cccnn12)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,333.0
CHEMBL3112946,O=C(Nc1cnc2ccccn12)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,300.0
CHEMBL3112945,O=C(Nc1noc2cccnc12)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,177.0
CHEMBL3112944,O=C(Nc1noc2ccccc12)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,900.0
CHEMBL3112943,O=C(Nc1cnc2[nH]ccc2c1)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,66.0
CHEMBL3112942,O=C(Nc1ccc(-n2cccn2)nc1)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,43.0
CHEMBL3112941,O=C(Nc1ccc(-n2nccn2)nc1)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,31.0
CHEMBL3112940,O=C(Nc1noc2ccccc12)N1CCC2(CC1)CN(Cc1cccc(Oc3ccc(Cl)cc3)c1)C2,123.0
CHEMBL3112939,O=C(Nc1ccc(-n2nccn2)nc1)N1CCC2(CC1)CN(Cc1cccc(Oc3ccc(Cl)cc3)c1)C2,50.0
CHEMBL3112776,O=C(Nc1cnc2[nH]ccc2c1)N1CCC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)CC1,47.0
CHEMBL3112775,O=C(Nc1ccc(-n2nccn2)nc1)N1CCC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)CC1,26.0
CHEMBL3112774,O=C(Nc1cccnc1)N1CC2(CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)C1,125.0
CHEMBL3112773,O=C(Nc1cccnc1)N1CC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,265.0
CHEMBL3112772,O=C(Nc1cccnc1)N1CCC2(CC1)CN(Cc1cccc(Oc3ccc(Cl)cc3)c1)C2,80.0
CHEMBL3112771,O=C(Nc1cccnc1)N1CC2(CCCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)C1,6333.0
CHEMBL3112770,O=C(Nc1cccnc1)N1CCCC2(CCCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)C1,10000.0
CHEMBL3112769,O=C(Nc1cccnc1)N1CCCC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,10000.0
CHEMBL3112768,O=C(Nc1cccnc1)N1CCC2(CCCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)CC1,8667.0
CHEMBL3112767,O=C(Nc1cccnc1)N1CCCC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)C1,10000.0
CHEMBL3112766,O=C(Nc1cccnc1)N1CCC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)CC1,27.0
CHEMBL3112765,O=C(Nc1cccnc1)N1CCC2(CCCN2Cc2cccc(Oc3ccc(Cl)cc3)c2)CC1,1300.0
CHEMBL3112764,O=C(Nc1cccnc1)N1CCC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)C1,2600.0
CHEMBL3112763,O=C(Nc1cccnc1)N1CCC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)CC2)C1,1333.0
CHEMBL3112762,O=C(Nc1cccnc1)N1CCC2(CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)CC1,93.0
CHEMBL3113274,O=C(Nc1cccnn1)N1CCN(c2nccc(-c3cc(F)cc(F)c3)n2)CC1,0.08
CHEMBL3113273,O=C(Nc1cccnn1)N1CCN(c2nccc(-c3ccc(F)c(F)c3)n2)CC1,0.72
CHEMBL3113272,O=C(Nc1cccnn1)N1CCN(c2nccc(-c3cc(F)ccc3F)n2)CC1,0.025
CHEMBL3113271,O=C(Nc1cccnn1)N1CCN(c2nccc(-c3cccc(F)c3F)n2)CC1,0.072
CHEMBL3113270,O=C(Nc1cccnn1)N1CCN(c2nccc(-c3ccc(F)cc3F)n2)CC1,1.1
CHEMBL3113269,O=C(Nc1cccnn1)N1CCN(c2cc(-c3ccc(F)cc3F)ncn2)CC1,1.5
CHEMBL3113268,O=C(Nc1cccnn1)N1CCN(c2cc(-c3ccc(F)cc3F)ccn2)CC1,2.2
CHEMBL3113264,O=C(Nc1cccnn1)N1CCN(c2ccnc(-c3ccc(F)cc3F)n2)CC1,23.0
CHEMBL3113265,O=C(Nc1cccnn1)N1CCN(c2cccc(-c3ccc(F)cc3F)n2)CC1,36.0
CHEMBL3113266,O=C(Nc1cccnn1)N1CCN(c2ccnc(-c3ccc(F)cc3F)c2)CC1,28.0
CHEMBL3113267,O=C(Nc1cccnn1)N1CCN(c2cncc(-c3ccc(F)cc3F)c2)CC1,140.0
CHEMBL2414033,CCCCCOc1ccccc1-c1cc(C(=O)NC2CCCCC2)no1,10000.0
CHEMBL2414032,CCCCCOc1ccccc1-c1cc(C(=O)NC2CCCC2)no1,10000.0
CHEMBL2414031,CCCCCOc1ccccc1-c1cc(C(=O)NC2CCC2)no1,10000.0
CHEMBL2414029,CCCCCOc1ccccc1-c1cc(C(=O)NC23CC4CC(CC2C4)C3)no1,10000.0
CHEMBL2414028,CCCCCOc1ccccc1-c1cc(C(=O)NC2C3CC4CC(C3)CC2C4)no1,10000.0
CHEMBL2414023,CCCCCCOc1ccccc1-c1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)no1,10000.0
CHEMBL2414022,CCCCCOc1ccccc1-c1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)no1,10000.0
CHEMBL2414021,CCCCOc1ccccc1-c1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)no1,10000.0
CHEMBL2414020,CCCOc1ccccc1-c1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)no1,10000.0
CHEMBL2414019,CCOc1ccccc1-c1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)no1,10000.0
CHEMBL2414017,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccccc2)on1,10000.0
CHEMBL2414035,CCCCCOc1ccccc1-c1cc(C(=O)NC2CCCCCC2)no1,5430.0
CHEMBL2414016,O=C(NC1C2CC3CC(C2)CC1C3)c1cc(-c2ccccc2)on1,4000.0
CHEMBL2414036,CCCCCOc1ccccc1-c1cc(C(=O)NC2CCCCCCC2)no1,2330.0
CHEMBL2414018,COc1ccccc1-c1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)no1,912.0
CHEMBL2414015,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccccc2)on1,459.0
CHEMBL2414026,CCCCCOc1cccc(-c2cc(C(=O)NC34CC5CC(CC(C5)C3)C4)no2)c1,63.0
CHEMBL2414027,CCCCCOc1ccc(-c2cc(C(=O)NC34CC5CC(CC(C5)C3)C4)no2)cc1,8.0
CHEMBL3121132,O[C@H](CNc1cc(-c2ccc(OC(F)(F)F)cc2)ncn1)c1ccccc1,10000.0
CHEMBL3121131,O[C@@H](CNc1cc(-c2ccc(OC(F)(F)F)cc2)ncn1)c1ccccc1,17.0
CHEMBL3121130,OC(CNc1cc(-c2ccc(OC(F)(F)F)cc2)ncn1)c1ccccc1,30.0
CHEMBL3121129,OC(CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1ccc(F)c(Cl)c1,33.0
CHEMBL3121128,OC(CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1ccc(Cl)c(F)c1,59.0
CHEMBL3121127,O[C@@H](CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1ccc(F)c(F)c1,14.0
CHEMBL3121126,N#Cc1cccc(C(O)CNc2cc(-c3ccc(C(F)(F)F)c(Cl)c3)ncn2)c1,50.0
CHEMBL3121125,N#Cc1ccc(C(O)CNc2cc(-c3ccc(C(F)(F)F)c(Cl)c3)ncn2)cc1,57.0
CHEMBL3121124,OC(CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1cccc(OC(F)(F)F)c1,271.0
CHEMBL3121123,OC(CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1cccc(C(F)(F)F)c1,228.0
CHEMBL3121122,CSc1ccc(C(O)CNc2cc(-c3ccc(C(F)(F)F)c(Cl)c3)ncn2)cc1,110.0
CHEMBL3121121,OC(CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1ccccc1F,61.0
CHEMBL3121120,OC(CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1cccc(F)c1,73.0
CHEMBL3121119,O[C@@H](CNc1cc(-c2ccc(C(F)(F)F)c(Cl)c2)ncn1)c1ccccc1,5.3
CHEMBL3121118,O[C@@H](CNc1cc(-c2ccc(Cl)c(C(F)(F)F)c2)ncn1)c1ccccc1,55.0
CHEMBL3121117,O[C@@H](CNc1cc(-c2ccc(C(F)(F)F)c(F)c2)ncn1)c1ccccc1,12.0
CHEMBL3121116,CC(=O)c1ccc(-c2cc(NC[C@H](O)c3ccccc3)ncn2)cc1F,3.2
CHEMBL3121115,O[C@@H](CNc1cc(-c2ccc(OCC(F)(F)F)c(F)c2)ncn1)c1ccccc1,6.3
CHEMBL3121114,CCOc1ccc(-c2cc(NC[C@H](O)c3ccccc3)ncn2)cc1F,15.0
CHEMBL3121113,CCOc1ccc(-c2cc(NC[C@H](O)c3ccccc3)ncn2)cc1C(F)(F)F,3.0
CHEMBL3121112,O[C@@H](CNc1cc(-c2ccc(OC(F)(F)F)c(F)c2)ncn1)c1ccccc1,15.0
CHEMBL3121111,COc1ccc(-c2cc(NC[C@H](O)c3ccccc3)ncn2)cc1C,49.0
CHEMBL3121110,Cc1ccc(-c2cc(NCC(O)c3ccccc3)ncn2)cc1C,477.0
CHEMBL3121109,Cc1ccccc1-c1cc(NC[C@H](O)c2ccccc2)ncn1,10000.0
CHEMBL3121108,COc1cccc(-c2cc(NC[C@H](O)c3ccccc3)ncn2)c1,1433.0
CHEMBL3121107,OC(CNc1cc(-c2cccc(C(F)(F)F)c2)ncn1)c1ccccc1,317.0
CHEMBL3121106,OC(CNc1cc(-c2cccc(Cl)c2)ncn1)c1ccccc1,598.0
CHEMBL3121105,Cc1cccc(-c2cc(NCC(O)c3ccccc3)ncn2)c1,3340.0
CHEMBL3121104,N#Cc1ccc(-c2cc(NC[C@H](O)c3ccccc3)ncn2)cc1,505.0
CHEMBL3121103,O[C@@H](CNc1cc(-c2ccc(F)cc2)ncn1)c1ccccc1,1784.0
CHEMBL3121102,OC(CNc1cc(-c2ccc(Cl)cc2)ncn1)c1ccccc1,783.0
CHEMBL3121133,OC(CNc1cc(-c2ccccc2)ncn1)c1ccccc1,10000.0
CHEMBL3121134,Cc1ccc(-c2cc(NC[C@H](O)c3ccccc3)ncn2)cc1,445.0
CHEMBL3121135,CCc1ccc(-c2cc(NCC(O)c3ccccc3)ncn2)cc1,32.0
CHEMBL3121136,CC(C)c1ccc(-c2cc(NC[C@H](O)c3ccccc3)ncn2)cc1,5.0
CHEMBL3121137,CC(C)(C)c1ccc(-c2cc(NCC(O)c3ccccc3)ncn2)cc1,72.0
CHEMBL3121138,O[C@@H](CNc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)c1ccccc1,23.0
CHEMBL3121139,COc1ccc(-c2cc(NCC(O)c3ccccc3)ncn2)cc1,291.0
CHEMBL3121140,CCOc1ccc(-c2cc(NCC(O)c3ccccc3)ncn2)cc1,54.0
CHEMBL3121141,O[C@@H](CNc1cc(-c2ccc(OCC(F)(F)F)cc2)ncn1)c1ccccc1,18.0
CHEMBL3121142,CSc1ccc(-c2cc(NCC(O)c3ccccc3)ncn2)cc1,55.0
CHEMBL3121143,CCSc1ccc(-c2cc(NC[C@H](O)c3ccccc3)ncn2)cc1,1.3
CHEMBL3121144,O[C@@H](CNc1cc(-c2ccc(SC(F)(F)F)cc2)ncn1)c1ccccc1,8.0
CHEMBL3217945,Cn1ncc2cc(-c3ccc4oc(N5Cc6ccccc6C5)nc4c3)ccc21,1.2
CHEMBL3217946,Cn1ncc2c(-c3ccc4oc(N5Cc6ccccc6C5)nc4c3)cccc21,3.2
CHEMBL3217941,COCc1ccc(-c2ccc3oc(N4Cc5ccccc5C4)nc3c2)cc1,10.0
CHEMBL3217943,COc1cc(-c2ccc3oc(N4Cc5ccccc5C4)nc3c2)ccn1,10.0
CHEMBL3222191,Cn1ccc2cc(-c3ccc4oc(N5Cc6ccccc6C5)nc4c3)ccc21,12.0
CHEMBL3217942,COCc1ccc(-c2ccc3oc(N4Cc5ccccc5C4)nc3c2)cc1OC,13.0
CHEMBL3217944,c1ccc2c(c1)CN(c1nc3cc(-c4ccc5nccn5c4)ccc3o1)C2,14.0
CHEMBL3217947,CCn1ccc2cc(-c3ccc4oc(Nc5ccccc5)nc4c3)ccc21,18.0
CHEMBL3217940,COc1cccc(-c2ccc3oc(N4Cc5ccccc5C4)nc3c2)c1,28.0
CHEMBL3217939,Cn1ccc2cc(-c3ccc4oc(N5CCn6cccc6C5)nc4c3)ccc21,42.0
CHEMBL3222177,Cn1ccc2cc(-c3ccc4oc(Nc5ccccc5)nc4c3)ccc21,48.0
CHEMBL3222176,Cn1ncc2c(-c3ccc4oc(NC5CCCCC5)nc4c3)cccc21,52.0
CHEMBL3222168,N#Cc1cc(-c2ccc3oc(NC4CCCCC4)nc3c2)ccc1O,54.0
CHEMBL3222190,Cn1ccc2cc(-c3ccc4oc(N5CCc6ccccc6C5)nc4c3)ccc21,55.0
CHEMBL3222175,Cn1ncc2cc(-c3ccc4oc(NC5CCCCC5)nc4c3)ccc21,61.0
CHEMBL3222189,Cn1ccc2cc(-c3ccc4oc(N5CCN(c6ccccc6)CC5)nc4c3)ccc21,63.0
CHEMBL3222179,CN(c1ccccc1)c1nc2cc(-c3ccc4c(ccn4C)c3)ccc2o1,68.0
CHEMBL3222180,Cn1ccc2cc(-c3ccc4oc(Nc5ccc(F)cc5)nc4c3)ccc21,99.0
CHEMBL3217938,Cn1ccc2cc(-c3ccc4oc(N5Cc6ccncc6C5)nc4c3)ccc21,121.0
CHEMBL3222187,C[C@@H]1CN(c2nc3cc(-c4ccc5c(ccn5C)c4)ccc3o2)C[C@H](C)O1,168.0
CHEMBL3222182,Cn1ccc2cc(-c3ccc4oc(Nc5ccccn5)nc4c3)ccc21,186.0
